phase,context_length,decode_steps,category,profile_count,call_count,total_us,mean_us,matmul_total_us,matmul_share_pct,phase_node_total_us,phase_node_share_pct,matched_node_count,profile_name_only_count
prefill,1024,0,attention_v_weighted_sum,3,78,143444.0,1839.025641025641,3865142.0,3.711221993913807,6960545.0,2.060815640154614,78,0
prefill,1024,0,unknown,3,6,126.0,21.0,3865142.0,0.003259906104355286,6960545.0,0.0018102030803622416,6,0
prefill,1024,0,attention_qk_score,3,0,0.0,0.0,3865142.0,0.0,6960545.0,0.0,0,0
decode,1024,1,mlp_projection,3,234,284553.0,1216.0384615384614,423996.0,67.11218973763904,516367.0,55.106736100486664,234,0
decode,1024,1,lm_head,3,3,103878.0,34626.0,423996.0,24.499759431692752,516367.0,20.11708726545267,3,0
decode,1024,1,attention_qkv_projection,3,234,22213.0,94.92735042735043,423996.0,5.2389645185331934,516367.0,4.3017853580883365,234,0
decode,1024,1,attention_output_projection,3,78,10864.0,139.28205128205127,423996.0,2.5622883234747498,516367.0,2.1039299567942953,78,0
decode,1024,1,attention_v_weighted_sum,3,78,2451.0,31.423076923076923,423996.0,0.5780714912404834,516367.0,0.47466240096675427,78,0
decode,1024,1,unknown,3,6,37.0,6.166666666666667,423996.0,0.00872649741978698,516367.0,0.00716544628142387,6,0
decode,1024,1,attention_qk_score,3,0,0.0,0.0,423996.0,0.0,516367.0,0.0,0,0
decode,1024,2,mlp_projection,3,468,587947.0,1256.2970085470085,871073.0,67.49686880433671,1096423.0,53.624103106191676,468,0
decode,1024,2,lm_head,3,6,206039.0,34339.833333333336,871073.0,23.653471063848837,1096423.0,18.791926108810195,6,0
decode,1024,2,attention_qkv_projection,3,468,50499.0,107.90384615384616,871073.0,5.797332714938932,1096423.0,4.6057953910124105,468,0
decode,1024,2,attention_output_projection,3,156,21768.0,139.53846153846155,871073.0,2.4989868816964824,1096423.0,1.9853651373603072,156,0
decode,1024,2,attention_v_weighted_sum,3,156,4740.0,30.384615384615383,871073.0,0.5441564599063453,1096423.0,0.43231490036236014,156,0
decode,1024,2,unknown,3,12,80.0,6.666666666666667,871073.0,0.009184075272680935,1096423.0,0.007296454014554602,12,0
decode,1024,2,attention_qk_score,3,0,0.0,0.0,871073.0,0.0,1096423.0,0.0,0,0
decode,1024,4,mlp_projection,3,936,933748.0,997.5940170940171,1477273.0,63.20754525399165,1811153.0,51.55544561944795,936,0
decode,1024,4,lm_head,3,12,412897.0,34408.083333333336,1477273.0,27.94994560924081,1811153.0,22.79746658620227,12,0
decode,1024,4,attention_qkv_projection,3,936,76610.0,81.8482905982906,1477273.0,5.185906734909526,1811153.0,4.229902167293432,936,0
decode,1024,4,attention_output_projection,3,312,45123.0,144.625,1477273.0,3.0544794360961043,1811153.0,2.491396364636229,312,0
decode,1024,4,attention_v_weighted_sum,3,312,8742.0,28.01923076923077,1477273.0,0.591766044597038,1811153.0,0.4826759528322566,312,0
decode,1024,4,unknown,3,24,153.0,6.375,1477273.0,0.010356921164876094,1811153.0,0.008447657376268045,24,0
decode,1024,4,attention_qk_score,3,0,0.0,0.0,1477273.0,0.0,1811153.0,0.0,0,0
decode,1024,8,mlp_projection,3,1872,2518080.0,1345.128205128205,3694603.0,68.15563133576192,4529860.0,55.58847293293832,1872,0
decode,1024,8,lm_head,3,24,823545.0,34314.375,3694603.0,22.290486961657315,4529860.0,18.180363190032363,24,0
decode,1024,8,attention_qkv_projection,3,1872,205973.0,110.02831196581197,3694603.0,5.574969759944437,4529860.0,4.547005867731012,1872,0
decode,1024,8,attention_output_projection,3,624,118134.0,189.31730769230768,3694603.0,3.1974748031114575,4529860.0,2.607895166738045,624,0
decode,1024,8,attention_v_weighted_sum,3,624,28540.0,45.73717948717949,3694603.0,0.7724781255252594,4529860.0,0.6300415465378622,624,0
decode,1024,8,unknown,3,48,331.0,6.895833333333333,3694603.0,0.0089590139996097,4529860.0,0.00730706909264304,48,0
decode,1024,8,attention_qk_score,3,0,0.0,0.0,3694603.0,0.0,4529860.0,0.0,0,0
prefill,2048,0,mlp_projection,3,234,4476770.0,19131.495726495727,8460286.0,52.915114217178946,17306666.0,25.867316096583824,234,0
prefill,2048,0,lm_head,3,3,2644152.0,881384.0,8460286.0,31.253695206048587,17306666.0,15.278228631672905,3,0
prefill,2048,0,attention_v_weighted_sum,3,78,675110.0,8655.25641025641,8460286.0,7.979753875932799,17306666.0,3.900866868292252,78,0
prefill,2048,0,attention_qkv_projection,3,234,332933.0,1422.7905982905984,8460286.0,3.9352452151144774,17306666.0,1.9237269616227644,234,0
prefill,2048,0,attention_output_projection,3,78,331143.0,4245.423076923077,8460286.0,3.9140875379390248,17306666.0,1.9133841260933795,78,0
prefill,2048,0,unknown,3,6,178.0,29.666666666666668,8460286.0,0.002103947786162312,17306666.0,0.0010285054325310258,6,0
prefill,2048,0,attention_qk_score,3,0,0.0,0.0,8460286.0,0.0,17306666.0,0.0,0,0
decode,2048,1,mlp_projection,3,234,270242.0,1154.8803418803418,406296.0,66.51357630889795,574974.0,47.00073394623061,234,0
decode,2048,1,lm_head,3,3,103213.0,34404.333333333336,406296.0,25.403400476499893,574974.0,17.95089864933023,3,0
decode,2048,1,attention_qkv_projection,3,234,18566.0,79.34188034188034,406296.0,4.569574891212318,574974.0,3.229015572878078,234,0
decode,2048,1,attention_output_projection,3,78,10685.0,136.98717948717947,406296.0,2.62985606552858,574974.0,1.8583448990736975,78,0
decode,2048,1,attention_v_weighted_sum,3,78,3556.0,45.58974358974359,406296.0,0.8752239746391792,574974.0,0.6184627478807737,78,0
decode,2048,1,unknown,3,6,34.0,5.666666666666667,406296.0,0.008368283222084391,574974.0,0.005913310862752055,6,0
decode,2048,1,attention_qk_score,3,0,0.0,0.0,406296.0,0.0,574974.0,0.0,0,0
decode,2048,2,mlp_projection,3,468,526799.0,1125.638888888889,811297.0,64.932940710985,1135060.0,46.411555336281786,468,0
decode,2048,2,lm_head,3,6,211859.0,35309.833333333336,811297.0,26.113618070817466,1135060.0,18.665004493154548,6,0
decode,2048,2,attention_qkv_projection,3,468,41298.0,88.24358974358974,811297.0,5.090367645880608,1135060.0,3.6383979701513574,468,0
decode,2048,2,attention_output_projection,3,156,23333.0,149.57051282051282,811297.0,2.87601211393608,1135060.0,2.055662255739785,156,0
decode,2048,2,attention_v_weighted_sum,3,156,7934.0,50.85897435897436,811297.0,0.9779402610881095,1135060.0,0.6989938857857735,156,0
decode,2048,2,unknown,3,12,74.0,6.166666666666667,811297.0,0.009121197292730036,1135060.0,0.006519479146476838,12,0
decode,2048,2,attention_qk_score,3,0,0.0,0.0,811297.0,0.0,1135060.0,0.0,0,0
decode,2048,4,mlp_projection,3,936,935212.0,999.1581196581196,1470284.0,63.607575135143954,2031037.0,46.046034611875605,936,0
decode,2048,4,lm_head,3,12,396964.0,33080.333333333336,1470284.0,26.99913758158288,2031037.0,19.544892584428545,12,0
decode,2048,4,attention_qkv_projection,3,936,77217.0,82.49679487179488,1470284.0,5.251842501176643,2031037.0,3.8018509756346144,936,0
decode,2048,4,attention_output_projection,3,312,43533.0,139.52884615384616,1470284.0,2.9608565420014092,2031037.0,2.143387835869066,312,0
