phase,context_length,decode_steps,category,node_name,graph_node_name,profile_node_name,graph_node_index,match_method,provider,call_count,total_us,mean_us,matmul_share_pct,example_input_type_shape,example_output_type_shape
decode,512,8,mlp_projection,/model/layers.7/mlp/up_proj/MatMul,/model/layers.7/mlp/up_proj/MatMul,/model/layers.7/mlp/up_proj/MatMul,2518,node_name,CPUExecutionProvider,24,29277.0,1219.875,0.989100535750121,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.7/mlp/down_proj/MatMul,/model/layers.7/mlp/down_proj/MatMul,/model/layers.7/mlp/down_proj/MatMul,2520,node_name,CPUExecutionProvider,24,28891.0,1203.7916666666667,0.9760598277950866,"[{""float"":[1,1,6912]}]","[{""float"":[1,1,1152]}]"
decode,512,8,mlp_projection,/model/layers.12/mlp/down_proj/MatMul,/model/layers.12/mlp/down_proj/MatMul,/model/layers.12/mlp/down_proj/MatMul,3990,node_name,CPUExecutionProvider,24,28479.0,1186.625,0.9621407301850496,"[{""float"":[1,1,6912]}]","[{""float"":[1,1,1152]}]"
decode,512,8,mlp_projection,/model/layers.15/mlp/down_proj/MatMul,/model/layers.15/mlp/down_proj/MatMul,/model/layers.15/mlp/down_proj/MatMul,4872,node_name,CPUExecutionProvider,24,28311.0,1179.625,0.9564649816450346,"[{""float"":[1,1,6912]}]","[{""float"":[1,1,1152]}]"
decode,512,8,mlp_projection,/model/layers.24/mlp/up_proj/MatMul,/model/layers.24/mlp/up_proj/MatMul,/model/layers.24/mlp/up_proj/MatMul,7516,node_name,CPUExecutionProvider,24,27668.0,1152.8333333333333,0.934741729792477,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.2/mlp/gate_proj/MatMul,/model/layers.2/mlp/gate_proj/MatMul,/model/layers.2/mlp/gate_proj/MatMul,1030,node_name,CPUExecutionProvider,24,27625.0,1151.0416666666667,0.9332890084399732,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.22/mlp/up_proj/MatMul,/model/layers.22/mlp/up_proj/MatMul,/model/layers.22/mlp/up_proj/MatMul,6928,node_name,CPUExecutionProvider,24,27044.0,1126.8333333333333,0.9136603780724213,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.3/mlp/gate_proj/MatMul,/model/layers.3/mlp/gate_proj/MatMul,/model/layers.3/mlp/gate_proj/MatMul,1324,node_name,CPUExecutionProvider,24,26634.0,1109.75,0.8998088488973846,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.20/mlp/down_proj/MatMul,/model/layers.20/mlp/down_proj/MatMul,/model/layers.20/mlp/down_proj/MatMul,6342,node_name,CPUExecutionProvider,24,26204.0,1091.8333333333333,0.8852816353723459,"[{""float"":[1,1,6912]}]","[{""float"":[1,1,1152]}]"
decode,512,8,mlp_projection,/model/layers.25/mlp/gate_proj/MatMul,/model/layers.25/mlp/gate_proj/MatMul,/model/layers.25/mlp/gate_proj/MatMul,7796,node_name,CPUExecutionProvider,24,26168.0,1090.3333333333333,0.8840654035423428,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.11/mlp/gate_proj/MatMul,/model/layers.11/mlp/gate_proj/MatMul,/model/layers.11/mlp/gate_proj/MatMul,3680,node_name,CPUExecutionProvider,24,25284.0,1053.5,0.8542001552722636,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.25/mlp/down_proj/MatMul,/model/layers.25/mlp/down_proj/MatMul,/model/layers.25/mlp/down_proj/MatMul,7812,node_name,CPUExecutionProvider,24,25246.0,1051.9166666666667,0.8529163550072603,"[{""float"":[1,1,6912]}]","[{""float"":[1,1,1152]}]"
decode,512,8,mlp_projection,/model/layers.7/mlp/gate_proj/MatMul,/model/layers.7/mlp/gate_proj/MatMul,/model/layers.7/mlp/gate_proj/MatMul,2504,node_name,CPUExecutionProvider,24,25127.0,1046.9583333333333,0.8488960331247495,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.0/mlp/up_proj/MatMul,/model/layers.0/mlp/up_proj/MatMul,/model/layers.0/mlp/up_proj/MatMul,456,node_name,CPUExecutionProvider,24,25065.0,1044.375,0.846801411639744,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.18/mlp/up_proj/MatMul,/model/layers.18/mlp/up_proj/MatMul,/model/layers.18/mlp/up_proj/MatMul,5752,node_name,CPUExecutionProvider,24,25036.0,1043.1666666666667,0.8458216693322415,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.21/mlp/gate_proj/MatMul,/model/layers.21/mlp/gate_proj/MatMul,/model/layers.21/mlp/gate_proj/MatMul,6620,node_name,CPUExecutionProvider,24,24995.0,1041.4583333333333,0.8444365164147377,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.3/mlp/down_proj/MatMul,/model/layers.3/mlp/down_proj/MatMul,/model/layers.3/mlp/down_proj/MatMul,1340,node_name,CPUExecutionProvider,24,24919.0,1038.2916666666667,0.841868915884731,"[{""float"":[1,1,6912]}]","[{""float"":[1,1,1152]}]"
decode,512,8,mlp_projection,/model/layers.8/mlp/up_proj/MatMul,/model/layers.8/mlp/up_proj/MatMul,/model/layers.8/mlp/up_proj/MatMul,2812,node_name,CPUExecutionProvider,24,24890.0,1037.0833333333333,0.8408891735772284,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.9/mlp/gate_proj/MatMul,/model/layers.9/mlp/gate_proj/MatMul,/model/layers.9/mlp/gate_proj/MatMul,3092,node_name,CPUExecutionProvider,24,24887.0,1036.9583333333333,0.8407878209247281,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.10/mlp/down_proj/MatMul,/model/layers.10/mlp/down_proj/MatMul,/model/layers.10/mlp/down_proj/MatMul,3402,node_name,CPUExecutionProvider,24,24777.0,1032.375,0.8370715569997182,"[{""float"":[1,1,6912]}]","[{""float"":[1,1,1152]}]"
decode,512,8,mlp_projection,/model/layers.1/mlp/up_proj/MatMul,/model/layers.1/mlp/up_proj/MatMul,/model/layers.1/mlp/up_proj/MatMul,750,node_name,CPUExecutionProvider,24,24431.0,1017.9583333333334,0.8253822177446872,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.9/mlp/up_proj/MatMul,/model/layers.9/mlp/up_proj/MatMul,/model/layers.9/mlp/up_proj/MatMul,3106,node_name,CPUExecutionProvider,24,24257.0,1010.7083333333334,0.8195037638996717,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.2/mlp/up_proj/MatMul,/model/layers.2/mlp/up_proj/MatMul,/model/layers.2/mlp/up_proj/MatMul,1044,node_name,CPUExecutionProvider,24,24256.0,1010.6666666666666,0.8194699796821716,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.1/mlp/down_proj/MatMul,/model/layers.1/mlp/down_proj/MatMul,/model/layers.1/mlp/down_proj/MatMul,752,node_name,CPUExecutionProvider,24,24254.0,1010.5833333333334,0.8194024112471714,"[{""float"":[1,1,6912]}]","[{""float"":[1,1,1152]}]"
decode,512,8,mlp_projection,/model/layers.13/mlp/gate_proj/MatMul,/model/layers.13/mlp/gate_proj/MatMul,/model/layers.13/mlp/gate_proj/MatMul,4268,node_name,CPUExecutionProvider,24,24145.0,1006.0416666666666,0.8157199315396617,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.5/mlp/down_proj/MatMul,/model/layers.5/mlp/down_proj/MatMul,/model/layers.5/mlp/down_proj/MatMul,1932,node_name,CPUExecutionProvider,24,24055.0,1002.2916666666666,0.8126793519646536,"[{""float"":[1,1,6912]}]","[{""float"":[1,1,1152]}]"
decode,512,8,mlp_projection,/model/layers.10/mlp/up_proj/MatMul,/model/layers.10/mlp/up_proj/MatMul,/model/layers.10/mlp/up_proj/MatMul,3400,node_name,CPUExecutionProvider,24,23888.0,995.3333333333334,0.8070373876421387,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.8/mlp/down_proj/MatMul,/model/layers.8/mlp/down_proj/MatMul,/model/layers.8/mlp/down_proj/MatMul,2814,node_name,CPUExecutionProvider,24,23707.0,987.7916666666666,0.8009224442746223,"[{""float"":[1,1,6912]}]","[{""float"":[1,1,1152]}]"
decode,512,8,mlp_projection,/model/layers.6/mlp/down_proj/MatMul,/model/layers.6/mlp/down_proj/MatMul,/model/layers.6/mlp/down_proj/MatMul,2226,node_name,CPUExecutionProvider,24,23694.0,987.25,0.8004832494471212,"[{""float"":[1,1,6912]}]","[{""float"":[1,1,1152]}]"
decode,512,8,mlp_projection,/model/layers.19/mlp/up_proj/MatMul,/model/layers.19/mlp/up_proj/MatMul,/model/layers.19/mlp/up_proj/MatMul,6046,node_name,CPUExecutionProvider,24,23648.0,985.3333333333334,0.7989291754421172,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.14/mlp/down_proj/MatMul,/model/layers.14/mlp/down_proj/MatMul,/model/layers.14/mlp/down_proj/MatMul,4578,node_name,CPUExecutionProvider,24,23491.0,978.7916666666666,0.7936250532946032,"[{""float"":[1,1,6912]}]","[{""float"":[1,1,1152]}]"
decode,512,8,mlp_projection,/model/layers.25/mlp/up_proj/MatMul,/model/layers.25/mlp/up_proj/MatMul,/model/layers.25/mlp/up_proj/MatMul,7810,node_name,CPUExecutionProvider,24,23393.0,974.7083333333334,0.7903141999795943,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.14/mlp/up_proj/MatMul,/model/layers.14/mlp/up_proj/MatMul,/model/layers.14/mlp/up_proj/MatMul,4576,node_name,CPUExecutionProvider,24,23366.0,973.5833333333334,0.789402026107092,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.24/mlp/down_proj/MatMul,/model/layers.24/mlp/down_proj/MatMul,/model/layers.24/mlp/down_proj/MatMul,7518,node_name,CPUExecutionProvider,24,23305.0,971.0416666666666,0.7873411888395864,"[{""float"":[1,1,6912]}]","[{""float"":[1,1,1152]}]"
decode,512,8,mlp_projection,/model/layers.2/mlp/down_proj/MatMul,/model/layers.2/mlp/down_proj/MatMul,/model/layers.2/mlp/down_proj/MatMul,1046,node_name,CPUExecutionProvider,24,23291.0,970.4583333333334,0.7868682097945852,"[{""float"":[1,1,6912]}]","[{""float"":[1,1,1152]}]"
decode,512,8,mlp_projection,/model/layers.16/mlp/up_proj/MatMul,/model/layers.16/mlp/up_proj/MatMul,/model/layers.16/mlp/up_proj/MatMul,5164,node_name,CPUExecutionProvider,24,23217.0,967.375,0.7843681776995786,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.21/mlp/up_proj/MatMul,/model/layers.21/mlp/up_proj/MatMul,/model/layers.21/mlp/up_proj/MatMul,6634,node_name,CPUExecutionProvider,24,23026.0,959.4166666666666,0.7779153921570614,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.12/mlp/up_proj/MatMul,/model/layers.12/mlp/up_proj/MatMul,/model/layers.12/mlp/up_proj/MatMul,3988,node_name,CPUExecutionProvider,24,23025.0,959.375,0.7778816079395614,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.18/mlp/down_proj/MatMul,/model/layers.18/mlp/down_proj/MatMul,/model/layers.18/mlp/down_proj/MatMul,5754,node_name,CPUExecutionProvider,24,22969.0,957.0416666666666,0.7759896917595563,"[{""float"":[1,1,6912]}]","[{""float"":[1,1,1152]}]"
decode,512,8,mlp_projection,/model/layers.15/mlp/gate_proj/MatMul,/model/layers.15/mlp/gate_proj/MatMul,/model/layers.15/mlp/gate_proj/MatMul,4856,node_name,CPUExecutionProvider,24,22857.0,952.375,0.7722058593995463,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.10/mlp/gate_proj/MatMul,/model/layers.10/mlp/gate_proj/MatMul,/model/layers.10/mlp/gate_proj/MatMul,3386,node_name,CPUExecutionProvider,24,22843.0,951.7916666666666,0.771732880354545,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.16/mlp/down_proj/MatMul,/model/layers.16/mlp/down_proj/MatMul,/model/layers.16/mlp/down_proj/MatMul,5166,node_name,CPUExecutionProvider,24,22842.0,951.75,0.771699096137045,"[{""float"":[1,1,6912]}]","[{""float"":[1,1,1152]}]"
decode,512,8,mlp_projection,/model/layers.0/mlp/gate_proj/MatMul,/model/layers.0/mlp/gate_proj/MatMul,/model/layers.0/mlp/gate_proj/MatMul,442,node_name,CPUExecutionProvider,24,22836.0,951.5,0.7714963908320445,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.6/mlp/up_proj/MatMul,/model/layers.6/mlp/up_proj/MatMul,/model/layers.6/mlp/up_proj/MatMul,2224,node_name,CPUExecutionProvider,24,22678.0,944.9166666666666,0.7661584844670303,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.19/mlp/gate_proj/MatMul,/model/layers.19/mlp/gate_proj/MatMul,/model/layers.19/mlp/gate_proj/MatMul,6032,node_name,CPUExecutionProvider,24,22669.0,944.5416666666666,0.7658544265095295,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.23/mlp/down_proj/MatMul,/model/layers.23/mlp/down_proj/MatMul,/model/layers.23/mlp/down_proj/MatMul,7224,node_name,CPUExecutionProvider,24,22647.0,943.625,0.7651111737245275,"[{""float"":[1,1,6912]}]","[{""float"":[1,1,1152]}]"
decode,512,8,mlp_projection,/model/layers.5/mlp/gate_proj/MatMul,/model/layers.5/mlp/gate_proj/MatMul,/model/layers.5/mlp/gate_proj/MatMul,1916,node_name,CPUExecutionProvider,24,22303.0,929.2916666666666,0.7534894029044967,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.0/mlp/down_proj/MatMul,/model/layers.0/mlp/down_proj/MatMul,/model/layers.0/mlp/down_proj/MatMul,458,node_name,CPUExecutionProvider,24,22198.0,924.9166666666666,0.7499420600669874,"[{""float"":[1,1,6912]}]","[{""float"":[1,1,1152]}]"
decode,512,8,mlp_projection,/model/layers.11/mlp/down_proj/MatMul,/model/layers.11/mlp/down_proj/MatMul,/model/layers.11/mlp/down_proj/MatMul,3696,node_name,CPUExecutionProvider,24,22175.0,923.9583333333334,0.7491650230644853,"[{""float"":[1,1,6912]}]","[{""float"":[1,1,1152]}]"
decode,512,8,mlp_projection,/model/layers.5/mlp/up_proj/MatMul,/model/layers.5/mlp/up_proj/MatMul,/model/layers.5/mlp/up_proj/MatMul,1930,node_name,CPUExecutionProvider,24,22156.0,923.1666666666666,0.7485231229319835,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.4/mlp/down_proj/MatMul,/model/layers.4/mlp/down_proj/MatMul,/model/layers.4/mlp/down_proj/MatMul,1634,node_name,CPUExecutionProvider,24,22060.0,919.1666666666666,0.7452798380519751,"[{""float"":[1,1,6912]}]","[{""float"":[1,1,1152]}]"
decode,512,8,mlp_projection,/model/layers.3/mlp/up_proj/MatMul,/model/layers.3/mlp/up_proj/MatMul,/model/layers.3/mlp/up_proj/MatMul,1338,node_name,CPUExecutionProvider,24,22006.0,916.9166666666666,0.7434554903069702,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.17/mlp/up_proj/MatMul,/model/layers.17/mlp/up_proj/MatMul,/model/layers.17/mlp/up_proj/MatMul,5458,node_name,CPUExecutionProvider,24,21994.0,916.4166666666666,0.7430500796969691,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.13/mlp/up_proj/MatMul,/model/layers.13/mlp/up_proj/MatMul,/model/layers.13/mlp/up_proj/MatMul,4282,node_name,CPUExecutionProvider,24,21936.0,914.0,0.7410905950819638,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.11/mlp/up_proj/MatMul,/model/layers.11/mlp/up_proj/MatMul,/model/layers.11/mlp/up_proj/MatMul,3694,node_name,CPUExecutionProvider,24,21932.0,913.8333333333334,0.7409554582119635,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.20/mlp/up_proj/MatMul,/model/layers.20/mlp/up_proj/MatMul,/model/layers.20/mlp/up_proj/MatMul,6340,node_name,CPUExecutionProvider,24,21852.0,910.5,0.7382527208119564,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.6/mlp/gate_proj/MatMul,/model/layers.6/mlp/gate_proj/MatMul,/model/layers.6/mlp/gate_proj/MatMul,2210,node_name,CPUExecutionProvider,24,21703.0,904.2916666666666,0.7332188724044431,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.23/mlp/up_proj/MatMul,/model/layers.23/mlp/up_proj/MatMul,/model/layers.23/mlp/up_proj/MatMul,7222,node_name,CPUExecutionProvider,24,21697.0,904.0416666666666,0.7330161670994425,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.19/mlp/down_proj/MatMul,/model/layers.19/mlp/down_proj/MatMul,/model/layers.19/mlp/down_proj/MatMul,6048,node_name,CPUExecutionProvider,24,21693.0,903.875,0.7328810302294421,"[{""float"":[1,1,6912]}]","[{""float"":[1,1,1152]}]"
decode,512,8,mlp_projection,/model/layers.4/mlp/up_proj/MatMul,/model/layers.4/mlp/up_proj/MatMul,/model/layers.4/mlp/up_proj/MatMul,1632,node_name,CPUExecutionProvider,24,21690.0,903.75,0.7327796775769418,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.17/mlp/down_proj/MatMul,/model/layers.17/mlp/down_proj/MatMul,/model/layers.17/mlp/down_proj/MatMul,5460,node_name,CPUExecutionProvider,24,21670.0,902.9166666666666,0.7321039932269401,"[{""float"":[1,1,6912]}]","[{""float"":[1,1,1152]}]"
decode,512,8,mlp_projection,/model/layers.8/mlp/gate_proj/MatMul,/model/layers.8/mlp/gate_proj/MatMul,/model/layers.8/mlp/gate_proj/MatMul,2798,node_name,CPUExecutionProvider,24,21656.0,902.3333333333334,0.7316310141819388,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.21/mlp/down_proj/MatMul,/model/layers.21/mlp/down_proj/MatMul,/model/layers.21/mlp/down_proj/MatMul,6636,node_name,CPUExecutionProvider,24,21562.0,898.4166666666666,0.7284552977369304,"[{""float"":[1,1,6912]}]","[{""float"":[1,1,1152]}]"
decode,512,8,mlp_projection,/model/layers.22/mlp/down_proj/MatMul,/model/layers.22/mlp/down_proj/MatMul,/model/layers.22/mlp/down_proj/MatMul,6930,node_name,CPUExecutionProvider,24,21525.0,896.875,0.7272052816894271,"[{""float"":[1,1,6912]}]","[{""float"":[1,1,1152]}]"
decode,512,8,mlp_projection,/model/layers.1/mlp/gate_proj/MatMul,/model/layers.1/mlp/gate_proj/MatMul,/model/layers.1/mlp/gate_proj/MatMul,736,node_name,CPUExecutionProvider,24,21491.0,895.4583333333334,0.7260566182944241,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.12/mlp/gate_proj/MatMul,/model/layers.12/mlp/gate_proj/MatMul,/model/layers.12/mlp/gate_proj/MatMul,3974,node_name,CPUExecutionProvider,24,21424.0,892.6666666666666,0.7237930757219181,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.4/mlp/gate_proj/MatMul,/model/layers.4/mlp/gate_proj/MatMul,/model/layers.4/mlp/gate_proj/MatMul,1618,node_name,CPUExecutionProvider,24,21369.0,890.375,0.7219349437594131,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.20/mlp/gate_proj/MatMul,/model/layers.20/mlp/gate_proj/MatMul,/model/layers.20/mlp/gate_proj/MatMul,6326,node_name,CPUExecutionProvider,24,21317.0,888.2083333333334,0.7201781644494085,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.18/mlp/gate_proj/MatMul,/model/layers.18/mlp/gate_proj/MatMul,/model/layers.18/mlp/gate_proj/MatMul,5738,node_name,CPUExecutionProvider,24,21279.0,886.625,0.7188943641844051,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.17/mlp/gate_proj/MatMul,/model/layers.17/mlp/gate_proj/MatMul,/model/layers.17/mlp/gate_proj/MatMul,5444,node_name,CPUExecutionProvider,24,21263.0,885.9583333333334,0.7183538167044037,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.16/mlp/gate_proj/MatMul,/model/layers.16/mlp/gate_proj/MatMul,/model/layers.16/mlp/gate_proj/MatMul,5150,node_name,CPUExecutionProvider,24,21163.0,881.7916666666666,0.7149753949543947,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,mlp_projection,/model/layers.22/mlp/gate_proj/MatMul,/model/layers.22/mlp/gate_proj/MatMul,/model/layers.22/mlp/gate_proj/MatMul,6914,node_name,CPUExecutionProvider,24,21124.0,880.1666666666666,0.7136578104718911,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,6912]}]"
decode,512,8,attention_output_projection,/model/layers.20/self_attn/o_proj/MatMul,/model/layers.20/self_attn/o_proj/MatMul,/model/layers.20/self_attn/o_proj/MatMul,6302,node_name,CPUExecutionProvider,24,8284.0,345.1666666666667,0.27986845777074165,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,512,8,attention_qkv_projection,/model/layers.0/self_attn/q_proj/MatMul,/model/layers.0/self_attn/q_proj/MatMul,/model/layers.0/self_attn/q_proj/MatMul,190,node_name,CPUExecutionProvider,24,7250.0,302.0833333333333,0.24493557687564907,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,512,8,attention_qkv_projection,/model/layers.20/self_attn/q_proj/MatMul,/model/layers.20/self_attn/q_proj/MatMul,/model/layers.20/self_attn/q_proj/MatMul,6078,node_name,CPUExecutionProvider,24,5465.0,227.70833333333334,0.18463074863798926,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,512,8,attention_qkv_projection,/model/layers.22/self_attn/q_proj/MatMul,/model/layers.22/self_attn/q_proj/MatMul,/model/layers.22/self_attn/q_proj/MatMul,6666,node_name,CPUExecutionProvider,24,5408.0,225.33333333333334,0.18270504824048417,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,512,8,attention_output_projection,/model/layers.15/self_attn/o_proj/MatMul,/model/layers.15/self_attn/o_proj/MatMul,/model/layers.15/self_attn/o_proj/MatMul,4832,node_name,CPUExecutionProvider,24,4764.0,198.5,0.1609480121704265,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,512,8,attention_output_projection,/model/layers.1/self_attn/o_proj/MatMul,/model/layers.1/self_attn/o_proj/MatMul,/model/layers.1/self_attn/o_proj/MatMul,712,node_name,CPUExecutionProvider,24,4432.0,184.66666666666666,0.1497316519603968,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,512,8,attention_output_projection,/model/layers.7/self_attn/o_proj/MatMul,/model/layers.7/self_attn/o_proj/MatMul,/model/layers.7/self_attn/o_proj/MatMul,2480,node_name,CPUExecutionProvider,24,4320.0,180.0,0.14594781960038675,"[{""float"":[1,1,1024]}]","[{""float"":[1,1,1152]}]"
decode,512,8,attention_qkv_projection,/model/layers.9/self_attn/q_proj/MatMul,/model/layers.9/self_attn/q_proj/MatMul,/model/layers.9/self_attn/q_proj/MatMul,2844,node_name,CPUExecutionProvider,24,3977.0,165.70833333333334,0.13435983299785606,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,512,8,attention_qkv_projection,/model/layers.2/self_attn/q_proj/MatMul,/model/layers.2/self_attn/q_proj/MatMul,/model/layers.2/self_attn/q_proj/MatMul,782,node_name,CPUExecutionProvider,24,3930.0,163.75,0.13277197477535183,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,512,8,attention_qkv_projection,/model/layers.19/self_attn/q_proj/MatMul,/model/layers.19/self_attn/q_proj/MatMul,/model/layers.19/self_attn/q_proj/MatMul,5784,node_name,CPUExecutionProvider,24,3825.0,159.375,0.12922463193784245,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,512,8,attention_qkv_projection,/model/layers.17/self_attn/q_proj/MatMul,/model/layers.17/self_attn/q_proj/MatMul,/model/layers.17/self_attn/q_proj/MatMul,5196,node_name,CPUExecutionProvider,24,3772.0,157.16666666666666,0.1274340684103377,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,512,8,attention_qkv_projection,/model/layers.25/self_attn/q_proj/MatMul,/model/layers.25/self_attn/q_proj/MatMul,/model/layers.25/self_attn/q_proj/MatMul,7548,node_name,CPUExecutionProvider,24,3768.0,157.0,0.12729893154033733,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,512,8,attention_qkv_projection,/model/layers.10/self_attn/q_proj/MatMul,/model/layers.10/self_attn/q_proj/MatMul,/model/layers.10/self_attn/q_proj/MatMul,3138,node_name,CPUExecutionProvider,24,3757.0,156.54166666666666,0.12692730514783634,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,512,8,attention_qkv_projection,/model/layers.13/self_attn/q_proj/MatMul,/model/layers.13/self_attn/q_proj/MatMul,/model/layers.13/self_attn/q_proj/MatMul,4020,node_name,CPUExecutionProvider,24,3755.0,156.45833333333334,0.12685973671283618,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
decode,512,8,attention_qkv_projection,/model/layers.21/self_attn/q_proj/MatMul,/model/layers.21/self_attn/q_proj/MatMul,/model/layers.21/self_attn/q_proj/MatMul,6372,node_name,CPUExecutionProvider,24,3744.0,156.0,0.1264881103203352,"[{""float"":[1,1,1152]}]","[{""float"":[1,1,1024]}]"
